score,text
1,만점짜리 영화 ㅠㅠㅠㅠㅠ
1,마음한켠이 따뜻해지는 영화...  정말 감동적이에요 ^^
1,최고 매장면이 명장면인영화
1,부드럽다. 달콤하다. 사랑스럽다.
1,보고또보고//넘 감동적이에요!!^^ 영화 지인~~쨔 잘 만든거 같네요ㅎㅎ
1,마지막에 남자가 카드들고 있는 거 짱 멋쪄요♡
1,한번도 별 5개 한적없지만 이 영화는 정말 ;;;; 감동 100% ^^;;; 보세요~~ 꼭
1,최고에요!!! 봐도봐도 질리지않고 나의 가슴을 울리는 영화에요.
1,굿^^
1,"뭔말이필요있겠나,, 보고 느끼시길."
1,너무좋아~ 정말 좋아요!
1,완전 제가 좋아하는 영화 순위에 들어요 노래도 짱 좋고 배우고 짱 좋아요♥
1,마음이 정말 따뜻해져요 ㅜㅜ
1,뛰어가서 사랑한다고 말하고 싶다.. 할수있다면.. 여러번봐도 재밋다^^;
1,"크리스마스는 싫지만, 이 영화는 좋다. 마음이 따뜻해지니까"
1,영화를 보고 이렇게 행복해진건 처음.... 행복한영화
1,별다섯개 짜리는 이런영화에 주는것
1,쵝오!
1,이영화안봤으면 큰일날뻔했네..감동이에요..감동..
1,너무좋아요 ㅜ ㅜ역시 괜히 유명한게 아니었네요
1,마음이 따뜻해지는 최고의 크리스마스 영화
1,재밌긴 전니재밌음
1,절대 유치하지 않은 행복한 영화..
1,겨울이면 생각나는 유치하고 사랑스러운 영화♡
1,크리스마스에 이영화를 빼놓곤 논하지말라~ 감동 재미!
1,따뜻한 영화~
1,로맨틱코미디의 교과서? 잼있당
1,야한장면만 없다면 진짜 가족이랑 다시보고싶은 영화! 감동적이에요!
1,감동을 주는 영화
1,나는 언제 저런 사랑한번 해보냐... 제길... 왜이리 슬픈거아ㅠㅠ
1,때로는 이루어질수없는 사랑이지만 사랑한단 것만으로 행복할까요? (마크)
1,"역시 듣던대로...따뜻하고,아름다운...너무나 좋은 영화입니다!!"
1,모처럼 훈훈한 영화
1,크리스마스 시즌이 되면 생각나는 사랑이 담긴 영화
1,최고
1,"마음이훈훈해지는 이야기.. 완벽한스토리, 휴그랜트만의 최고연기.. 말이필요없다.."
1,내가 본 영화 중에 최고인듯.
1,다른로맨스영화랑 비교했을때 단연최고! 사랑에대한느낌이 참훈훈하게 잘그려졌음 !
1,로맨스코미디의최고봉이라고할수있다.매년크리스마스때마다생각나는영화
1,서로 다른이야기 하지만 한가지 사랑..........................
1,보는내네 얼굴엔 미소가
1,미소만으로 행복해 지는 영화.
1,크리스마스용으로 굿
1,세상의 수많은 사랑들을 알게해준 영화^^
1,재밌어요~
1,정말 훈훈한 영화입니다. 감동적이에요^^
1,자연스레 미소가 지어지는 영화
1,보고있으면 감동적일때도 있고 가슴이 따뜻해질때도 있는 그런 훈훈한 영화
1,정말 좋아요 ㅎㅎ 마음이 훈훈해짐 ㅎㅎ
1,보면 평생 기억에 남을 영화^^*
1,진짜 재밌어요 ㅠㅠ 꼬마애 완전귀엽다는...ㄷㄷ
1,크리스마스면 꼭 이영화를봐요.눈향기같은 영화.
1,크리스마스를 대표할만한 영화.
1,참 좋내요
1,최고 의 영화
1,솔로가 보긴 아깝지만 최고의 러브스토리.ㅋ
1,영국영화 특유의 감동과 유머..
1,완전따뜻한이야기
1,최고의로맨틱영화
1,안보면후회한다
1,영국에서 가장 아름다운 사랑을 하는 사람들의 따뜻한 이야기..최고乃
1,진짜 꼭보세요 너무너무 재미있어요 ㅎㅎ 사랑이하고싶어지는 그런영화에요
1,너무너무슬프고 너무너무짱이당 ㅠ
1,굿
1,이영화 넘잼있음*^^*  냉정하게 평가해서 9.8점의  벼을~!!!
1,봐라그냥보면안다 이건신이만든영화같다. 정말최고다 그래 안그래?
1,감동의 피날레~
1,형이 10점주는건 일단 봐도 된다
1,이건뭐 봐도봐도 또 보고싶은 거니까 왜 크리스마스때마다 보고싶지??
1,한번보면 별루...두번째부터...결혼식 비디오 들키는 장면 굿
1,보면서 욕쳣는데... 솔직히 명화!
1,"영화 전개 방식도 독특하고, 따뜻한 사랑을 느꼈다!"
1,사랑하게 만드는 영화!명배우들의 출연과 그들의 열연
1,어느 영화에서도 느낄수 엎는 사랑에는 나이가 없다
1,올해도 또 보고싶어지는..
1,크리스마스 최고의 영화..명번을 봐도 또 보고 싶은영화..
1,본지 몇주가 지났는데도 아직 남아있는 훈훈함 ...
1,가장 순수한 사랑의 모습. 마치 영국의 Rock 음악처럼. 아 설렌다~♪
1,이 영화 10점 줄라고 네이버회원가입했다
1,누구나 즐길 수 있는 멜로 영화
1,잔잔하게 감동있네요
1,지금까지 7번 봤다ㄱ- 아무리봐도 영화 끝날때 공항장면 그 알수없는 느낌 훈훈함??
1,내 인생 최고의 영화~~달곹 그자체~!
1,마음 한쪽이 따뜻해지는 영화였습니다 ^^ 최고에요!
1,마크가 줄리엣에게 종이에 글씨로 고백할때 감동이...그 여운이 오래간다
1,로웬아저씨 넘 귀엽긔 ♡ㅋㅋㅋㅋ
1,크리스 마스 최고의 영화 10번봤는데 안 지겹다
1,왠지 외로워진다 ................................
1,all i want for christmas is you
1,여자 친구 없이 보니까 좀 그렇네 ㅋㅋ 10점 ㄱㄱ-
1,Love actually is all around
1,영화가 사람을 행복하게 해주는구나...................
1,음악 도 멋지고~내용도 알차고 멋진 겨울 영화~ 평점 10점은 첨 이닷
1,이게 바로 십점 영화다
1,"잔잔한 감동, 모두가 사랑할 수 있다는 것을 알려주는 영화. 크리스마스에 안성맞춤"
1,내가제일감동적이게본영화삼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,이 영화를 보고나니 여자친구가 더 보고싶네요.
1,"너무 아름다운 영화, 애인이 생긴다면 꼭함께 다시보고싶은 영화 ^^"
1,굿임니다
1,말로 표현못한다 일단봐라
1,사랑이 하고싶어.
1,가장 사랑하는 영화~
1,밑에놈한테 빼앗겼다 12월의 첫 평점자리를 아열채
1,재밌군..
1,최고
1,세상모든사랑은 다 소중하다고 말해주는 영화
1,"사랑이하고싶어져요,"
1,다른 이성하고 보지마세요; 웬지 사랑하고 싶어지거든요...
1,가슴이 너무 따뜻해지는 영화~~~
1,크리스마스에 봐야 되는 영화 중 하나
1,또보고싶은..
1,너무나 사랑하고 싶어지게 만드는 영화
1,이를 어쩌나..이 영화를 다시본게클스마스 6주전..
1,가슴이 떨리는 영화
1,사랑하는 사람을 놓아줄 수 도 있게 만드는 영화
1,잠시도 불행이란 단어를 가만히 용납하지 않는 사랑의 테마들
1,이런 물에서는 최고다.크리스마스만돼면생각되는영화.
1,따뜻하고 아름다운 영화
1,이러한 장르에서는 최고라는 생각이 든다.
1,멋잇어
1,보고나서 3일간은 그냥 행복할뿐이다
1,"보고나서 행복해지는 영화.보고나서 마음이 아름다워지는것 같은 영화,,"
1,보고 나면 행복한 여운이 남는 영화
1,다시나오기힘든영화..사랑한다면..부럽게사랑하는사람들ㅠ
1,이런영화 한국에서는 나올수 없다
1,예쁜 사랑이야기들...
1,사랑에 고민빠져있을때 공감을 주던 영화...
1,정말 부럽게 사랑하는 사람들..
1,큰 감동 받았어요 10점더주고싶네요
1,재밌네
1,사랑한다면..
1,"이좋은 영화를 왜이제서야 보게됬는지,,너무재밌고,감동적인영화!!"
1,추천 재밋었어요^-^♡
1,10점 밖에 줄수 없다는게 아까울뿐
1,정말 크리스마스 시즌이라 그런지 더 와닿았던 영화네요 진짜 엄청 추천
1,오랜만에 가슴이 찡했다. 조금 오버라는 생각이 들기도 했지만...
1,크리스마스가 다가오니 더 생각나는 훈훈한 영화
1,정말 재밌엇다. 한번도 지겹단생각이 들지않는다
1,내가유일하게 평올리는 영화다
0,그다지..
1,크리스마스=사랑?감동 해피엔딩 ㅎㅎ
1,사랑보다 더 큰 고통이 어디있겠는가?!
1,몇번을 봐도 질리지 않는 최고의 명작!!! 이런 영화 더 나왔음 좋겠다!
1,이런명작 찾기 진짜 힘들다. 흐흐흐흐
1,good! good!
1,사랑하는 사람들의 이야기....가슴이 진짜 훈훈해진다.
1,영화를 보니 크리스마스 시즌에 영국에 가보고 싶군요..기립박수中...
1,와우~ 맘이 정말 따뜻해지는 영화.. 가장 큰 축복은 역시 사랑..^0^
1,아~후반부의 약간의유치함도 크리스마스이기에 용서가 된다~ 엔들핀 만땅~♠
1,영화보기전 우울한 기분이 싹 날라가는 아름다운 영화네요 ^^
1,아름답단말이어울린다..영화가어지러울뻔했지만 잘짜여진구슬 아름답다
1,OST 너무유명해서 기대안하고봤다가 ...대박난 보면 마냥 행복해지는..
1,영화한편이이렇게행복하게만든다니^^
1,100점없나요?진짜..보고나서너무좋아요 이런영화 100번봐도안질려요♥
1,크리스마스를 기달려지게 만드는 영화. 마음이 따뜻해진다.
1,good
1,""" 용감한 사람만이 사랑을 얻을 수 있다!! """
1,"완성도높은 영화, 또 보고 싶은 영화"
1,이영화때문에 매년 크리스마스가 외로워ㅠ.ㅠ
1,행복해지는영화. 나얼래짜게주는데 평점10점처음 줘봄..
1,영화 처음으로 2번봤다
1,영화보는내내미소가떠나지않았던영화^^
1,"영화,음악 모두 감동적인 영화"
1,이게 바로 영화다.
1,너무나 가슴 다뜻하면서 유쾌한 영화
1,참여인원 2727명
1,가을에 봤는데도 훈훈하고 인상이깊네요.. 크리스마스때 본다면 최고일듯..
1,미소짓게하는 영화 즐거운 영화였다
1,최고의 영화 ~!
1,유명한 영화는 역시.. 보고나면 기분이 좋다.. 기분이 좋아진다
1,영화 분위기가 사람을 끌어당기는 힘이잇다
1,"처음엔, 편견을 갖고 있었다. 어디서나 존재하는 사랑이라.."
1,보고나면 행복해지는 영화
1,마지막 공항씬 눈물바다
1,"딱 두마디로 표현한다 ""예술""이다"
1,사랑에관한 긍정적마음을 열리게하는....
1,최고다. 아무리 봐도 질리지가 않는다.
1,진짜재미있음!!!감동그자체임ㅠㅠㅠ꼭보세요대박추천~
1,내생애 최고의 영화!!!
1,복잡한 전개였지만..시간이지날수록 커플마다 정말 궁굼해지고 기분좋아지는
1,all you need is love
1,"정말 가슴이 벅차오르는 영화,,상상 그이상이다. 굿"
1,내 인생 최고의 영화
1,크리스마스날 여자친구랑 봤다. 말다했지?
1,보는내내 가슴이 훈훈하면서 따뜻했던 영화
1,언제봐도 행복한 이설레임
1,시간날때마다 계속 보게되는 영화
1,마음이정말훈훈해지는영화..크리스마스가기다려진다
1,내일도 아닌데 내가 괜히 행복해 미칠지경
1,행복해지는 영화. 사랑하게끔 만드는 영화!!!
1,따뜻한 느낌의 사랑이 가득한 영화
1,5번을 봤지만 또 보고싶다
1,솔직히 진짜 재밌었다 ㅋㅋㅋ!!! 너무 좋았음 정말루 ㅋㅋㅋ
1,재밌죠 ㅎㅎ
1,너무너무너무 재밌다
1,행복해지는 영화
1,"매일봐도설레임그자체 !10년, 20년에봐도설레일것만같은영화다."
1,사랑이 아름답다
1,로맨스 영화의 최고봉 ..!!
1,아..... 따뜻하다.
1,다시봐도 너무 멋진영화에요
1,무삭제판으로 보시길... 정말 최고의 영화.. 여운이 많이 남네요~
1,내 인생 최고 영화
1,최고의영화맞지
1,아름답고 행복해지는 영화.
1,각박한 세상에 행복함을 퍼트리는 최고의 영화
1,정말 멋진영화다~ 기억에 남을 엄청난 영화-^^
1,아 행복해 이런영화 많이많이~♡
1,아직 내인생의 최고인 영화..
1,최고다 내인생에 기억될만한 영화
1,이 이상은 없다
1,이영화를 이브날에 연인과 영화관에서 보지못한게 내 평생 한이 될거다.
1,훈훈했던 영화~노래가 좋았다
1,생글생글 돋아나는 미소와 함께 만족스러운 감동.
1,정말.. 가슴이 매말라있다면 이영화를...
1,개봉했길래 봤다 크리스마스분위기좀낼겸 근데 왠걸 멋지다 사랑스럽다
1,아름다운 노래와 이쁜 사랑의 영화..
1,너무 기대를 하고 봐서 그런지 좀~ 하지만 코믹하면서도 재미있는 영화
1,예쁜 영화.. 노래들이 너무 좋아요 ㅋ
1,재미있움
1,재밌었음.인물이 많아서 좀 헷갈렸지만ㅋㅋ
1,재밌어요ㅋ
1,최고
1,마음이 따뜻해지는 영화^^
1,재밌어
1,와 정말 이시대최고의 러브스토리네요 최고에요
1,사랑에 대한 사연 >_<
1,좋다ㅋ
1,사랑으로가득찬.. 현세랑은 살짝 동떨어진.. 하지만 행복한
1,훈훈한 영화. 무삭제판으로 보면 삭제된 커플있는데 꼭보시길. 제일 훈훈. ㅋ
1,최고.
1,정말 최고의 명작
1,기분이 좋아지는 소장하고 싶은 영화
1,세상이 달라보인다 ...
1,10번봐도 잼있다..ㅜㅜ
1,-0 - 사랑 ..
1,간만에 최고의 영화
1,크리스마스 최고의영화
1,사랑이 뭔가? 에 대한 답을 해주는 영화 크리스마스마다 복습 ㄱㄱ
1,10점을 줄 수 있는 몇안되는 영화..
1,겨울에 다시 한번 더~!
1,수업때문에 20번은 봤는데 보면 볼수록 즐겁고 아름다운 영화
1,세상이 이렇게 아름답다면~기분좋게 하는 힘이있는 영화!!
1,가슴이 따뜻해진다^^;;
1,마음이 따뜻해지는 크리스마스의 이야기
1,이영화를 내가 왜 이제야 봤을까 ㅎ 진짜 최고라는말밖에는~!!
1,시작은 빈약하오나 끝은 위대하노라~
1,"굿~!! 사랑에 대한 모든것이 여기 다 있다! 단, 등장인물이 너무 많아"
1,사랑하는 방법의 해답을 알고자 한다면. 아름다운 고백.
1,감동적인 장면 몇개가 인상적..
1,좋음
1,탄탄한 스토리 구성과 완벽한 감동..!
1,유치해도 아름답지 않은가? 봐도봐도 질리지 않는 영화
1,정말 가슴벅차는 영화... 두번째보는 감동이 더욱더 크네요..와..
1,해피엔딩이 좋아!
1,진짜 가슴따뜻해지는 영화다...한여름에 이걸보다니;; 좀더 기다릴걸
1,정말 괜찮았어용 근데 약간 약간 넘어가는 스토리가.. 쪼금 아쉽네요
1,아정말 캐감동이다ㅠㅠ 강추!
1,내가 행복해 질 수 있는 시간을 주는 영화
1,행복한 영화
1,사랑스러워
1,여름에 보는 러브액츄얼리....... 감동의연속 휴
1,기분 좋게 만들어 주는 영화~
1,완전 보기만해도 즐거움
1,감동~
1,최고의크리스마스선물!!!!따끈따끈~크리스마스만되면생각날듯!!
1,와 진짜 ㅋㅋ 영화 한편으로 진짜.. 이렇게 행복해지네
1,첨부터 끝날때까지 가슴 따듯해지고 행복해지는 그런 영화^^
1,영국 영화 은근히 매력적임
1,정말 감동적이기도하고 좋네요 여름에 본건데 ㅋ ㅋㅋ빨리 크리스마스왔으면
1,영화 한편으로 이렇게 행복해질수 있다니.. 볼때마다 행복하네 ^^
1,토마스생스터 완전.......최고
1,시작부분에는 지루할수있으나 끝에는 저절로 미소가 흐르는영화.
1,소중한 사람과 함께 본다면 더욱더 소중한 영화
1,모든 사랑이야기를 하나의 영화로.... 그야말로 사랑의 대명사.
1,해피엔딩이지만 잔잔한 감동과함께 눈물을 나게 하는 영화에요...
1,볼때마다 행복하게 만드는 영화..
1,행복해지는영화...
1,크리스마스에 연인과 봣엇으면 더 좋앗엇을영화 재미엇다!
1,제가본 영화 그중 이것만큼 재밋고 행복하게 본영화는 없었던거같네요
1,겨울에 생각나는 마음 따뜻해지는 영화!!!
